Date,Personal Consumption,Vehicles,Furnishings and Durables,Recreational Goods,Other Duables,Groceries,Clothing and Footwear,Gasoline and Energy,Other Nondurables,Housing and Utilities,Health Care,Transportation Services,Recreational Services,Food Services and Accomandations,Financial Services,Other Services,Donation
2003-11,88.089,100.306,102.524,139.683,91.989,85.227,102.577,66.205,87.725,83.899,84.177,82.876,86.145,83.09,92.718,83.291,98.984
2003-12,88.286,100.265,102.23,139.22,91.745,85.697,102.11,67.806,87.93,84.031,84.314,83.3,86.406,83.38,92.989,83.446,99.132
2004-01,88.606,100.322,102.615,138.686,92.43,85.486,101.996,72.162,88.067,84.266,84.814,83.102,86.748,83.573,93.481,83.737,97.815
2004-02,88.815,100.511,102.921,138.204,92.434,85.58,101.909,73.284,88.37,84.543,85.063,83.114,86.878,83.633,93.712,84.025,97.51
2004-03,88.969,100.652,102.749,138.008,92.517,85.87,102.14,73.352,88.584,84.63,85.277,83.05,87.032,84.059,93.819,84.242,97.366
2004-04,89.123,100.769,102.591,137.768,93.007,86.044,102.252,71.545,88.704,84.908,85.56,82.919,87.232,84.391,94.234,84.427,97.976
2004-05,89.426,100.943,102.354,136.937,93.003,86.759,102.497,75.1,88.776,85.145,85.736,82.725,87.404,84.692,94.517,84.588,98.3
2004-06,89.715,100.913,102.645,136.466,92.844,86.932,102.802,77.76,88.758,85.494,85.919,82.933,87.692,84.824,94.97,84.899,98.433
2004-07,89.834,100.705,102.288,135.441,93.052,87.01,102.626,76.944,88.703,85.715,86.093,83.516,87.814,85.208,95.422,85.211,98.804
2004-08,89.908,100.295,101.765,134.677,92.333,87.045,102.083,76.884,88.747,85.995,86.291,83.58,87.952,85.362,95.74,85.542,98.474
2004-09,90.083,100.724,101.778,134.297,91.84,86.845,101.777,78.571,88.992,86.088,86.477,83.545,88.184,85.759,95.954,85.832,98.506
2004-10,90.43,101.203,102.719,133.586,91.757,87.364,102.101,84.192,89.312,86.168,86.653,83.815,88.37,85.957,95.959,85.805,98.061
2004-11,90.734,101.968,102.371,132.642,92.019,87.683,102.408,87.453,89.309,86.534,86.852,84.172,88.613,86.038,96.07,86.1,97.875
2004-12,90.793,102.296,102.122,131.875,93.147,87.613,101.463,85.891,89.22,86.704,87.07,84.585,88.748,86.192,96.214,86.388,98.352
2005-01,90.854,102.331,102.457,131.518,91.951,87.399,102.038,81.491,89.46,86.895,87.393,84.811,89.008,86.467,96.451,86.853,99.162
2005-02,91.12,102.485,102.483,130.542,91.995,87.206,101.722,85.305,89.607,87.189,87.799,84.857,89.109,86.793,96.725,87.062,98.529
2005-03,91.392,102.4,102.875,129.928,91.949,87.483,102.226,86.852,89.561,87.38,88.003,85.439,89.276,87.371,96.909,87.347,99.779
2005-04,91.655,102.56,102.948,129.631,91.479,88.343,101.708,88.695,89.558,87.705,88.156,85.558,89.465,87.382,97.301,87.716,99.779
2005-05,91.738,102.974,103.286,129.348,91.82,88.259,101.592,84.918,89.911,87.975,88.361,85.846,89.686,87.367,97.405,88.247,99.926
2005-06,91.792,102.884,102.676,128.834,91.179,88.126,101.317,85.375,89.931,88.092,88.56,85.974,89.682,87.587,97.7,88.401,99.535
2005-07,92.181,102.323,102.518,128.351,91.215,88.296,100.904,92.908,90.188,88.404,88.725,86.251,89.973,87.783,98.048,88.566,100.366
2005-08,92.563,101.754,102.171,127.666,91.931,88.266,101.121,101.723,90.29,88.704,88.902,86.361,90.408,87.913,98.237,88.537,100.876
2005-09,93.458,102.066,101.793,127.437,92.706,88.492,100.618,121.541,90.432,89.338,89.236,87.551,91.119,87.71,98.589,88.675,100.769
2005-10,93.594,102.513,101.77,126.645,92.261,88.586,100.668,115.374,90.671,90.03,89.615,87.717,91.48,88.391,99.092,88.777,101.03
2005-11,93.381,102.753,101.874,125.684,92.464,88.929,100.905,100.057,90.931,90.474,89.878,88.584,91.445,88.683,99.436,89.033,100.808
2005-12,93.4,102.833,102.313,124.697,92.438,89.017,100.391,98.471,91.159,90.429,89.982,88.58,91.624,88.887,99.474,89.34,101.279
2006-01,93.811,102.975,102.28,124.011,92.739,89.327,100.46,104.283,91.332,91.026,90.032,88.893,91.905,89.186,99.652,89.653,101.185
2006-02,93.852,102.953,101.977,123.698,92.274,89.17,99.597,103.076,91.431,91.14,90.257,89.398,92.074,89.512,99.625,90.047,101.283
2006-03,94.007,102.895,101.684,123.122,91.787,89.323,100.842,102.226,91.718,91.25,90.515,89.361,92.434,89.88,99.904,90.326,101.129
2006-04,94.398,102.805,101.85,122.639,92.607,89.158,101.217,109.48,91.838,91.437,90.782,89.586,92.576,90.066,100.165,90.633,101.676
2006-05,94.609,102.704,101.978,121.762,93.258,89.205,101.261,111.239,92.0,91.742,91.04,90.017,92.973,90.418,100.16,90.834,101.05
2006-06,94.832,102.541,101.815,120.572,93.344,89.496,101.458,111.585,92.23,92.063,91.331,90.286,93.336,90.607,100.641,91.127,101.187
2006-07,95.167,102.575,101.961,120.493,93.236,89.651,100.42,119.176,92.178,92.367,91.639,90.457,93.624,90.834,100.332,91.4,100.915
2006-08,95.467,102.516,102.051,120.063,93.951,89.864,101.042,122.538,92.249,92.714,91.904,90.411,93.802,91.061,100.534,91.566,100.938
2006-09,95.232,102.475,101.574,118.528,93.886,90.117,101.485,108.45,92.596,93.118,92.125,90.348,93.829,91.141,101.101,91.941,100.767
2006-10,94.979,102.325,102.074,118.0,93.973,90.377,101.13,97.353,92.542,93.115,92.248,90.532,93.875,91.441,101.335,92.143,100.954
2006-11,95.004,101.994,101.965,117.395,94.33,90.348,100.607,96.412,92.243,93.491,92.398,90.633,94.145,91.682,101.419,92.147,100.779
2006-12,95.393,101.83,101.641,116.661,94.624,90.154,100.945,103.833,92.369,93.856,92.646,90.365,94.412,91.957,102.037,92.23,101.205
2007-01,95.689,101.86,101.431,115.741,95.333,90.813,100.883,100.983,92.929,94.167,93.559,90.846,94.688,92.402,102.46,92.238,102.009
2007-02,96.005,101.733,101.777,115.216,95.957,91.533,101.028,102.518,92.957,94.501,93.861,91.238,94.831,92.802,102.67,92.552,102.352
2007-03,96.34,101.935,101.672,114.596,94.931,92.096,100.886,109.041,92.867,94.868,94.002,91.29,95.062,92.837,102.588,92.924,102.595
2007-04,96.527,101.962,101.554,113.921,94.65,92.307,100.497,112.098,92.927,95.03,94.169,91.289,95.505,93.256,102.481,93.236,102.333
2007-05,96.798,101.908,101.445,113.509,95.078,92.705,100.269,117.015,92.982,95.175,94.308,91.237,95.854,93.627,102.494,93.515,102.166
2007-06,96.997,101.814,101.657,112.804,96.276,93.195,99.433,117.357,93.041,95.453,94.557,91.741,95.838,94.065,102.782,93.614,102.466
2007-07,97.141,101.921,101.327,112.029,95.816,93.423,99.41,118.089,93.273,95.546,94.737,92.196,95.809,94.493,103.088,93.732,102.587
2007-08,97.225,102.027,100.908,110.748,95.504,93.782,98.989,115.558,93.385,95.693,94.975,92.494,95.714,94.788,103.686,94.141,103.204
2007-09,97.601,102.106,100.428,110.357,95.952,94.085,98.975,119.417,93.631,95.979,95.312,92.44,96.176,95.087,104.63,94.41,103.179
2007-10,97.883,102.054,100.392,110.283,96.349,94.458,99.274,120.446,93.915,96.284,95.821,93.15,96.583,95.298,104.784,94.593,102.017
2007-11,98.373,102.262,100.368,109.549,96.39,94.85,99.495,131.346,94.076,96.6,95.875,93.506,97.076,95.514,105.036,94.728,101.88
2007-12,98.638,102.199,99.938,108.983,96.377,94.938,100.089,133.041,94.351,96.86,96.301,93.737,97.195,95.725,105.249,95.13,102.215
2008-01,98.894,101.878,100.516,109.048,96.673,95.635,100.062,134.224,94.596,97.011,96.292,94.365,97.641,96.163,105.28,95.519,102.546
2008-02,99.11,101.273,100.435,108.602,97.739,96.117,99.372,136.045,94.73,97.305,96.492,94.583,97.769,96.441,105.469,95.849,102.485
2008-03,99.416,100.837,100.692,107.989,98.392,96.247,98.792,138.406,95.075,97.677,96.689,95.307,98.086,96.895,105.673,96.231,103.295
2008-04,99.654,100.347,99.98,107.374,98.921,97.504,98.997,137.616,95.242,98.18,96.843,95.449,98.295,96.823,105.86,96.885,102.917
2008-05,100.091,100.032,99.87,106.888,98.98,97.836,98.962,144.315,95.204,98.594,97.063,96.608,98.661,97.176,105.821,97.433,103.665
2008-06,100.786,99.705,100.008,106.885,99.034,98.473,98.682,159.629,95.463,99.104,97.223,97.358,98.945,97.574,105.885,97.717,103.759
2008-07,101.218,99.608,100.279,106.602,99.581,99.601,99.094,165.348,95.584,99.674,97.529,97.452,99.29,98.081,105.062,97.952,103.724
2008-08,101.135,99.315,100.495,106.092,99.602,100.13,99.774,157.662,95.82,99.791,97.679,97.651,99.692,98.338,104.553,98.205,103.628
2008-09,101.236,98.988,100.845,105.662,99.154,100.761,99.677,157.758,96.121,99.666,97.817,98.604,99.841,98.695,104.219,98.278,103.885
2008-10,100.684,98.391,100.857,105.602,99.599,101.175,98.892,137.754,96.281,99.729,98.003,98.989,99.669,98.999,103.486,98.514,102.534
2008-11,99.545,97.967,100.542,105.003,99.294,101.396,98.996,98.35,96.443,99.813,98.2,98.714,99.282,99.245,102.459,98.878,102.43
2008-12,99.007,97.489,100.159,104.276,99.424,101.34,98.256,80.646,96.653,99.888,98.393,99.184,99.008,99.424,101.657,99.071,102.617
2009-01,99.068,97.707,100.468,103.681,99.29,101.277,98.309,83.005,96.964,100.01,98.772,99.765,99.225,99.671,100.307,99.156,101.02
2009-02,99.284,97.788,100.904,103.187,99.705,100.971,99.884,88.792,97.328,100.082,98.948,99.619,99.686,99.764,99.272,99.21,101.066
2009-03,99.193,97.866,101.317,102.215,99.683,100.66,100.2,84.15,98.644,100.092,99.145,99.404,99.744,99.757,98.658,99.354,100.143
2009-04,99.34,98.203,101.196,101.852,100.028,100.222,99.981,84.0,100.031,100.023,99.323,99.679,99.095,99.976,99.136,99.501,100.559
2009-05,99.474,98.759,101.012,101.206,99.91,99.865,99.911,87.787,100.183,99.959,99.626,99.202,99.273,99.872,99.429,99.697,99.976
2009-06,100.067,99.446,100.975,100.603,99.739,99.983,100.263,104.082,100.349,99.983,99.847,98.889,100.099,99.832,99.715,99.779,99.943
2009-07,100.02,99.338,100.328,99.424,99.766,99.57,99.992,103.599,100.648,99.91,100.004,99.474,100.195,99.709,99.515,99.981,100.357
2009-08,100.288,99.898,99.069,98.909,99.366,99.604,100.334,109.267,100.809,99.986,100.371,100.22,100.581,99.88,99.447,100.16,99.63
2009-09,100.454,100.991,99.355,97.98,100.277,99.293,100.717,110.437,101.256,99.937,100.462,100.532,100.597,100.079,99.636,100.406,100.159
2009-10,100.764,102.352,98.862,97.534,100.855,99.423,100.314,111.799,101.329,99.978,100.944,100.749,100.446,100.417,101.289,100.767,99.433
2009-11,100.997,103.457,98.344,97.118,100.957,99.473,99.808,116.413,101.239,100.038,101.184,101.057,100.636,100.465,101.856,100.914,98.92
2009-12,101.052,104.196,98.169,96.292,100.423,99.657,100.286,116.668,101.22,100.002,101.375,101.409,100.423,100.579,101.741,101.076,98.794
2010-01,101.234,104.669,98.079,95.81,99.909,99.751,100.023,119.683,101.505,100.03,101.55,101.37,100.475,100.622,102.129,101.264,98.934
2010-02,101.248,105.009,97.396,95.249,99.568,99.877,100.156,117.281,101.688,100.039,101.744,101.545,100.411,100.643,102.525,101.47,98.868
2010-03,101.363,105.161,97.176,94.945,100.041,100.085,100.023,115.6,101.821,100.135,101.967,101.698,100.265,100.734,103.291,101.873,98.582
2010-04,101.349,105.384,96.711,94.405,100.051,100.173,99.191,114.053,101.654,100.149,102.193,101.747,100.733,100.951,103.28,102.108,98.378
2010-05,101.392,105.512,96.546,93.549,100.375,100.227,99.23,112.017,101.621,100.164,102.252,101.952,101.003,101.172,104.05,102.286,98.593
2010-06,101.447,105.734,95.707,92.825,100.315,100.149,99.565,111.167,101.806,100.204,102.511,102.051,101.322,101.353,104.324,102.413,98.35
2010-07,101.569,105.992,95.286,92.174,99.74,100.223,99.406,113.331,101.912,100.283,102.599,102.255,101.501,101.31,104.458,102.629,98.954
2010-08,101.713,106.245,95.007,91.989,100.518,100.301,99.352,115.118,102.172,100.318,102.77,102.032,101.558,101.51,104.521,102.726,99.16
2010-09,101.807,106.287,94.832,91.652,100.732,100.548,99.059,116.759,102.263,100.331,102.979,101.876,101.24,101.746,104.401,102.967,98.95
2010-10,102.045,106.241,94.774,91.241,100.337,100.646,98.79,122.942,102.221,100.362,103.111,102.259,101.337,101.825,104.907,102.945,99.366
2010-11,102.211,106.278,93.866,90.853,101.504,100.808,98.624,125.857,102.34,100.394,103.231,102.607,101.537,101.925,105.233,103.05,99.459
2010-12,102.455,106.315,93.757,89.555,102.076,100.919,98.744,133.872,102.442,100.576,103.3,102.9,101.521,102.164,104.799,102.982,99.755
2011-01,102.685,106.536,94.175,89.069,102.297,101.5,99.189,136.354,102.569,100.668,103.292,103.382,101.799,102.345,105.019,103.151,99.941
2011-02,102.966,107.062,94.193,89.091,102.537,102.152,99.136,138.695,102.787,100.881,103.585,103.56,101.995,102.426,105.065,103.382,99.827
2011-03,103.356,107.394,93.851,88.558,102.703,103.052,99.054,145.4,102.931,101.043,103.782,104.249,102.172,102.794,105.454,103.462,99.661
2011-04,103.808,108.144,94.11,88.184,103.644,103.459,99.063,152.376,103.235,101.208,104.045,104.217,102.337,103.119,106.141,103.73,99.648
2011-05,104.144,109.04,94.487,87.411,103.609,103.93,100.113,155.177,103.315,101.399,104.243,104.754,102.884,103.476,106.242,103.944,100.418
2011-06,104.179,109.742,94.751,86.942,103.66,104.15,100.77,151.749,103.43,101.485,104.412,104.609,102.874,103.983,106.312,104.026,99.786
2011-07,104.38,109.821,94.651,86.684,103.682,104.579,101.588,152.153,103.476,101.727,104.518,104.694,102.77,104.377,106.588,104.213,100.285
2011-08,104.618,109.877,94.803,85.829,103.945,105.16,102.903,152.125,103.579,101.963,104.698,104.932,103.093,104.554,106.961,104.684,99.941
2011-09,104.787,109.835,94.141,85.329,103.564,105.69,102.263,154.138,103.932,102.179,104.914,105.425,103.175,104.631,107.164,104.788,99.528
2011-10,104.851,109.72,94.192,84.822,104.695,105.844,102.552,151.805,104.069,102.325,104.907,105.678,103.213,104.657,107.572,104.944,100.095
2011-11,104.999,109.816,93.763,84.54,104.509,105.797,103.316,152.449,104.31,102.406,105.054,105.68,103.46,104.999,107.684,105.121,100.807
2011-12,105.018,109.738,93.781,84.107,104.442,106.003,103.123,149.008,104.456,102.545,105.348,105.913,104.016,105.168,107.925,105.314,99.27
2012-01,105.325,109.804,94.13,83.758,105.005,106.27,103.511,151.038,104.651,102.616,105.417,106.26,104.797,105.512,108.872,105.525,100.216
2012-02,105.56,109.625,94.399,83.451,105.011,106.268,103.279,155.91,104.825,102.669,105.569,106.332,104.556,105.864,109.785,105.828,99.124
2012-03,105.804,110.026,94.205,82.844,104.956,106.489,104.033,158.287,105.198,102.795,105.703,106.511,104.911,106.0,110.202,105.949,99.606
2012-04,105.943,110.209,94.285,82.42,104.228,106.561,104.673,157.48,105.166,102.979,105.95,106.746,105.008,106.282,110.592,106.161,99.89
2012-05,105.868,110.268,94.223,82.115,104.344,106.449,104.984,151.222,105.043,103.043,106.157,106.815,105.108,106.594,110.95,106.447,99.389
2012-06,105.844,110.217,94.189,81.536,104.239,106.657,104.646,145.17,105.281,103.196,106.236,106.995,105.718,107.04,111.394,106.558,99.39
2012-07,105.88,110.302,94.501,81.245,102.935,106.629,104.658,143.28,105.475,103.317,106.485,106.808,105.788,106.96,112.149,106.549,98.945
2012-08,106.238,110.234,94.009,80.719,103.939,106.688,103.969,154.218,105.552,103.615,106.642,106.798,106.058,107.135,112.397,106.42,98.744
2012-09,106.576,110.195,93.454,80.384,104.236,106.665,104.708,162.95,105.636,103.858,106.744,106.779,106.24,107.39,112.498,106.534,98.949
2012-10,106.886,110.305,93.547,79.968,104.197,106.918,105.491,165.159,105.725,104.133,106.796,106.995,106.399,107.54,113.638,106.859,99.918
2012-11,106.768,110.517,93.634,79.691,103.902,107.155,105.368,155.676,105.698,104.397,106.816,106.983,106.432,107.655,114.049,107.163,100.196
2012-12,106.758,110.768,93.277,79.288,103.892,107.377,105.286,152.353,105.231,104.577,107.144,107.356,106.555,107.722,114.325,107.295,99.557
2013-01,106.956,110.85,93.52,78.955,104.088,107.51,106.024,151.687,105.407,104.752,107.386,107.962,106.746,107.888,114.659,107.701,99.588
2013-02,107.365,110.725,93.44,78.662,104.334,107.677,106.146,162.175,105.221,105.0,107.582,108.008,107.088,108.046,115.002,107.956,99.755
2013-03,107.232,110.698,93.032,78.26,104.26,107.777,105.005,153.682,105.481,105.143,107.808,108.072,106.855,108.161,115.354,108.411,99.712
2013-04,107.138,110.549,92.883,77.564,104.469,107.914,104.887,146.547,105.653,105.46,107.328,107.602,106.691,108.551,116.283,108.379,101.883
2013-05,107.185,110.475,92.799,77.453,104.402,107.613,104.967,144.224,105.457,105.809,107.522,107.667,107.014,108.825,116.602,108.549,101.626
2013-06,107.366,110.543,92.661,77.131,104.54,107.862,105.063,145.546,105.506,105.974,107.712,107.877,107.203,109.031,117.063,108.681,101.735
2013-07,107.48,110.646,91.855,76.855,104.448,107.951,105.626,146.211,105.559,106.094,107.826,108.418,107.358,109.351,117.421,108.644,101.638
2013-08,107.633,110.774,91.38,76.413,103.872,108.07,105.577,147.871,105.829,106.29,107.757,108.584,107.65,109.369,118.137,108.862,101.994
2013-09,107.762,110.951,91.152,76.063,103.781,107.998,105.374,148.674,105.851,106.544,107.972,108.704,107.955,109.332,118.462,109.034,102.158
2013-10,107.914,110.947,91.056,75.845,103.653,107.969,105.038,148.065,106.047,106.761,108.31,108.809,108.034,109.145,119.551,109.436,101.507
2013-11,108.078,110.981,90.769,75.691,103.406,107.841,105.251,148.804,106.095,106.985,108.422,108.492,108.36,109.714,120.142,109.613,101.829
2013-12,108.275,111.03,90.192,75.345,103.12,107.96,106.227,151.896,105.614,107.234,108.469,109.563,108.425,109.836,120.473,109.736,102.812
2014-01,108.537,110.892,90.373,75.191,102.686,108.109,105.938,155.035,105.969,107.638,108.591,108.856,108.869,110.011,121.014,109.834,103.437
2014-02,108.622,110.855,90.075,74.806,102.455,108.353,105.395,154.484,106.236,107.935,108.693,108.767,109.004,110.326,121.044,109.971,103.468
2014-03,108.802,110.741,89.543,74.598,102.682,108.838,105.528,150.541,106.266,108.51,108.831,109.24,109.022,110.814,121.937,110.14,104.099
2014-04,109.0,110.977,89.067,74.692,102.386,109.17,105.686,152.763,106.428,108.473,108.861,109.393,109.27,111.183,122.522,110.334,104.615
2014-05,109.152,110.921,88.679,74.081,102.361,109.727,105.932,149.383,106.773,108.836,109.011,109.46,109.351,111.776,123.342,110.468,104.681
2014-06,109.256,110.753,88.824,73.88,102.213,109.738,106.089,149.176,107.162,109.007,109.185,109.457,109.525,111.649,123.401,110.722,104.652
2014-07,109.44,110.902,88.809,73.428,102.427,109.988,106.067,149.311,107.284,109.261,109.206,109.526,109.834,112.054,124.069,110.884,105.313
2014-08,109.413,110.99,88.513,73.144,102.372,110.323,105.465,145.637,107.098,109.405,109.341,109.484,109.573,112.335,124.377,111.084,105.456
2014-09,109.514,110.878,88.398,72.775,102.254,110.506,105.715,144.582,107.369,109.576,109.46,109.655,109.602,112.654,124.753,111.175,105.46
2014-10,109.508,110.851,88.538,72.638,101.848,110.512,105.659,141.017,107.65,109.788,109.105,109.863,109.754,112.948,124.725,111.174,107.758
2014-11,109.435,110.653,87.928,72.115,101.256,110.764,105.13,134.192,107.62,110.022,109.339,110.122,109.633,113.349,125.389,111.204,107.982
2014-12,109.21,110.663,87.269,71.358,101.179,111.069,104.391,121.315,108.073,110.349,109.423,110.259,109.685,113.632,125.598,111.377,107.669
2015-01,108.762,110.402,87.253,71.316,100.644,110.911,104.571,103.186,107.977,110.593,109.126,109.832,109.988,113.911,125.552,111.613,108.492
2015-02,108.944,110.859,87.338,71.276,100.708,110.957,104.447,106.583,108.038,110.873,109.28,109.465,110.162,114.108,125.65,111.455,108.29
2015-03,109.134,110.884,87.172,70.916,100.364,110.716,104.997,109.521,108.113,110.982,109.387,109.555,110.434,114.365,126.547,111.451,108.743
2015-04,109.177,110.96,87.72,70.784,99.953,110.545,104.83,106.805,108.215,111.226,109.565,109.754,110.69,114.695,126.648,111.477,108.601
2015-05,109.429,111.169,87.214,70.613,99.788,110.523,104.279,112.45,108.491,111.373,109.609,109.984,111.075,114.684,127.259,111.501,109.632
2015-06,109.623,111.145,86.902,70.393,99.608,110.824,103.97,113.827,108.448,111.723,109.701,109.974,111.496,114.426,127.995,111.932,110.14
2015-07,109.779,111.051,86.725,70.029,99.917,111.023,104.169,115.361,108.469,111.918,109.83,109.974,111.681,114.866,128.45,111.898,110.003
2015-08,109.779,110.795,86.496,69.922,99.145,111.18,104.532,111.128,108.427,112.209,109.98,109.688,111.733,114.965,128.867,112.062,110.276
2015-09,109.727,110.928,86.678,70.106,99.035,111.317,104.279,102.5,108.584,112.459,110.077,110.065,111.582,115.663,128.925,112.407,109.971
2015-10,109.757,110.581,86.464,69.765,99.241,111.439,103.621,101.876,108.695,112.687,109.938,110.261,111.854,115.933,128.774,112.598,110.865
2015-11,109.87,110.708,85.726,69.841,98.273,111.141,103.71,102.033,108.767,112.906,110.06,110.206,111.878,116.239,129.72,112.858,110.609
2015-12,109.794,110.441,85.563,69.458,98.595,110.824,103.627,96.68,108.689,113.111,110.182,110.149,112.001,116.278,130.366,112.967,110.796
2016-01,109.976,110.642,86.11,68.949,99.745,110.73,103.833,94.28,108.876,113.34,110.201,110.676,112.341,116.792,131.431,113.118,111.416
2016-02,109.936,110.156,85.489,68.571,101.199,110.884,104.816,85.078,109.226,113.621,110.389,110.713,112.643,117.112,131.76,113.054,112.195
2016-03,110.044,110.429,85.416,68.056,100.141,110.436,104.087,86.849,109.305,113.876,110.432,110.971,113.049,117.132,132.707,113.234,112.043
2016-04,110.39,110.106,85.289,68.105,100.749,110.59,103.868,91.691,109.487,114.211,110.594,111.124,113.453,117.319,133.579,113.332,112.858
2016-05,110.562,109.727,85.032,67.239,102.188,110.084,104.253,92.984,109.273,114.594,110.843,110.935,113.679,117.681,134.596,113.589,112.84
2016-06,110.714,109.538,84.487,66.656,101.278,109.857,103.98,95.816,109.517,114.871,110.901,111.461,114.245,117.935,135.261,113.637,112.746
2016-07,110.833,109.399,84.296,66.604,100.412,109.734,104.057,92.912,109.762,115.231,111.16,111.767,114.275,117.853,136.03,114.043,113.163
2016-08,111.035,109.321,84.018,66.47,101.295,109.582,104.087,92.223,110.527,115.603,111.29,111.407,114.354,118.308,136.55,114.019,114.079
2016-09,111.235,109.404,83.821,65.877,100.491,109.476,103.677,96.158,111.114,116.001,111.403,110.435,114.678,118.58,136.873,114.124,114.178
2016-10,111.471,109.121,84.078,65.389,100.862,109.45,103.912,100.76,110.888,116.372,111.519,110.605,114.67,118.897,137.533,114.066,114.635
2016-11,111.537,108.793,83.193,64.893,101.043,109.217,103.612,102.516,110.611,116.714,111.66,111.529,114.813,118.896,137.617,114.188,114.857
2016-12,111.74,109.242,82.947,64.657,100.704,109.086,103.209,105.185,110.823,117.043,111.738,112.313,114.915,119.197,137.745,114.232,115.643
2017-01,112.212,109.803,84.003,65.079,100.93,109.099,104.62,112.827,110.948,117.353,111.888,112.451,115.667,119.532,137.659,114.311,116.113
2017-02,112.329,109.406,83.751,64.879,102.584,109.26,105.171,109.771,111.009,117.729,111.962,112.936,116.454,119.849,137.584,114.121,117.565
2017-03,112.053,109.022,83.266,64.397,101.787,109.672,104.495,103.674,110.996,117.906,112.156,111.795,116.319,119.608,137.623,113.636,116.35
2017-04,112.302,108.765,82.887,64.107,102.27,109.96,103.746,104.809,111.029,118.27,112.238,112.852,116.365,120.183,138.83,113.444,117.994
2017-05,112.236,108.647,82.646,63.966,101.437,109.945,102.953,98.551,110.975,118.598,112.41,112.798,116.415,120.425,139.614,113.687,117.312
2017-06,112.282,108.279,82.245,64.084,100.926,109.792,103.014,95.842,111.224,118.856,112.559,113.341,116.411,120.136,140.252,113.961,117.235
2017-07,112.39,107.999,81.781,64.373,100.267,109.979,103.429,95.841,111.663,119.109,112.575,112.885,116.998,119.565,140.16,114.421,117.683
2017-08,112.629,107.99,81.874,63.927,100.507,109.953,103.472,101.375,111.454,119.476,112.592,112.74,117.546,120.641,140.547,113.965,117.95
2017-09,113.077,107.895,81.292,63.659,100.872,109.961,103.23,113.769,111.404,119.712,112.776,113.454,117.804,121.13,140.713,114.254,118.903
2017-10,113.243,107.869,81.113,63.612,101.087,110.013,103.098,111.359,111.351,120.095,113.239,114.064,117.791,121.427,141.913,114.48,117.452
2017-11,113.515,108.125,80.895,63.07,100.926,109.884,101.574,119.101,111.379,120.448,113.363,114.47,118.071,121.36,142.517,114.648,118.35
2017-12,113.64,108.924,80.533,62.693,100.321,109.943,101.148,116.432,111.694,120.865,113.439,113.51,118.305,121.833,143.506,114.807,118.954
